Geneid,BC16_fliv_N_1.sort.bam,BC16_fliv_N_2.sort.bam,BC16_fliv_O_1.sort.bam,BC16_fliv_O_2.sort.bam,BC16_fliv_P_1.sort.bam,BC16_fliv_P_2.sort.bam,BC16_fliv_Q_1.sort.bam,BC16_fliv_Q_2.sort.bam,BC16_fliv_R_1.sort.bam,BC16_fliv_R_2.sort.bam,CTRL_fliv_B_1.sort.bam,CTRL_fliv_B_2.sort.bam,CTRL_fliv_D_1.sort.bam,CTRL_fliv_D_2.sort.bam,CTRL_fliv_E_1.sort.bam,CTRL_fliv_E_2.sort.bam,CTRL_fliv_F_1.sort.bam,CTRL_fliv_F_2.sort.bam
Tagln,0,0,0,8,4,4,0,0,0,0,79,96,1,1,0,0,0,0
Gm48529,0,0,23,28,35,37,0,0,0,0,0,0,13,13,0,0,0,0
Sidt2,41,42,2451,2480,3051,3057,114,112,71,70,109,109,1125,1126,383,384,99,97
Mir7087,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
A830035O19Rik,0,0,9,9,20,22,0,0,0,0,0,0,4,4,0,0,0,0
Pafah1b2,100,100,552,557,375,368,98,98,0,0,51,36,374,377,69,69,0,13
Sik3,29,29,1096,1100,1194,1184,44,44,129,129,57,61,366,354,0,0,61,61
Apoa1,9652,9613,183283,183053,217775,217277,19354,19348,5944,5920,2973,2992,105239,104986,17226,17192,7386,7368
Apoc3,3770,3781,115115,115166,104364,104181,12572,12595,2816,2813,2064,2090,99698,99928,10478,10491,3617,3617
Gm47528,0,0,91,91,82,81,0,0,0,0,0,0,12,9,0,0,0,0
Apoa4,86,105,2503,2472,1510,1463,188,264,34,40,132,143,2708,2727,339,392,107,101
Gm10680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apoa5,881,769,8500,8440,13426,13289,1247,1311,571,524,513,509,8355,8297,1485,1406,623,609
Gm47544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zpr1,123,123,3227,3199,3327,3334,451,450,295,293,355,355,1191,1192,352,363,208,208
Bud13,28,26,291,290,302,310,15,16,0,0,14,12,97,99,0,0,0,0
4931429L15Rik,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0
Gm39329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930448E22Rik,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
Gm31374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm31432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm31557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm8863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,0,0
Gm31614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900052N01Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm31698,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm31816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadm1,34,25,502,505,433,422,70,71,24,19,126,97,473,467,153,152,42,42
Gm47198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A730065G17Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm40518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nxpe4,23,23,19,18,19,19,0,0,0,0,0,0,31,31,0,0,0,0
Nxpe2,146,153,822,820,421,421,77,78,30,30,87,87,543,529,102,102,31,31
Nxpe1-ps,0,0,11,14,21,20,0,0,0,0,0,0,4,3,24,23,0,0
Gm5616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rexo2,92,92,547,530,823,828,98,99,69,69,150,151,730,723,145,144,89,89
Rbm7,277,276,501,507,607,599,387,400,238,204,0,0,880,881,202,200,154,149
Gm5617,0,0,544,542,607,607,53,53,0,0,38,38,541,541,40,40,0,0
Gm23653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nnmt,143,142,1798,1785,1885,1881,237,226,113,113,111,112,1614,1606,237,237,268,267
Zbtb16,53,45,84,83,56,58,56,52,30,30,0,0,7,7,60,55,26,26
Gm32335,0,0,5,4,0,0,44,44,84,82,54,52,0,0,0,0,3,3
Htr3a,102,75,30,26,1,4,86,71,97,103,279,318,0,0,36,47,0,0
Htr3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Usp28,0,0,340,340,319,316,0,0,46,47,0,0,165,164,40,41,8,8
Cldn25-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700042D02Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zw10,28,28,375,374,432,438,68,67,51,51,41,40,146,149,111,111,14,14
Tmprss5,24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ttc12,0,0,76,76,23,23,29,23,0,0,0,0,34,35,5,5,0,0
Ncam1,42,40,48,46,24,19,0,0,1,0,0,0,7,7,41,39,77,75
Gm11149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm8907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm4042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310003N18Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm39336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rpl10-ps3,0,1,7,1,13,15,0,0,0,0,1,0,2,4,0,0,0,0
Plet1os,49,49,28,21,21,28,0,0,0,0,0,0,32,32,32,30,23,23
Plet1,0,0,48,44,30,19,0,0,0,0,0,0,44,42,0,0,0,0
Pts,23,24,929,927,1051,1053,210,210,80,78,0,0,1275,1272,166,166,114,115
Gm47077,0,0,0,0,14,14,0,0,0,0,0,0,6,9,0,0,0,0
Bco2,36,0,196,195,218,249,38,20,0,0,0,2,180,187,11,11,57,67
Il18,137,135,249,250,257,266,183,184,0,0,53,52,357,360,119,120,59,59
Tex12,0,0,5,3,6,2,0,0,0,0,0,0,11,10,0,0,0,0
Sdhd,298,278,995,1004,1085,1087,254,254,61,30,22,46,1492,1475,136,135,173,173
Timm8b,82,28,562,578,387,421,107,116,62,62,72,50,697,670,115,110,45,52
Nkapd1,0,0,185,165,164,166,0,0,0,0,0,0,82,78,4,4,0,0
Pih1d2,0,0,3,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0
Dlat,93,92,836,832,886,876,94,93,49,50,30,31,902,902,102,99,162,161
Dixdc1,110,110,654,649,800,794,21,0,2,24,94,86,571,567,60,60,10,10
2310030G06Rik,44,45,377,380,323,320,38,38,0,0,32,32,352,352,13,13,89,88
Hspb2,0,0,0,0,9,11,0,0,0,0,0,0,1,1,14,0,0,0
Cryab,45,45,147,147,87,87,31,31,77,77,0,0,126,126,31,31,56,55
1110032A03Rik,146,146,350,351,715,710,85,85,40,40,48,47,460,444,149,150,47,47
Fdxacb1,0,0,120,123,89,89,0,0,0,0,44,43,95,95,0,0,31,31
Alg9,0,0,287,284,242,240,31,31,0,0,0,31,260,257,52,69,0,0
Ppp2r1b,23,24,275,272,263,270,0,0,0,0,25,25,163,166,54,54,0,1
Gm25558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sik2,0,0,51,44,39,42,0,0,48,48,0,0,17,12,0,1,0,0
Layn,0,0,8,8,2,2,0,0,0,0,0,0,23,22,0,0,0,0
Btg4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4833427G06Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir34c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir34b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm32742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pou2af1,47,47,0,0,18,18,0,0,0,0,0,0,5,5,0,0,19,21
Gm47828,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0
Colca2,52,53,0,0,2,2,0,0,19,18,0,0,0,0,0,0,0,0
2010007H06Rik,0,0,0,0,6,6,28,28,0,0,0,0,2,2,0,0,0,0
1810046K07Rik,0,0,16,16,48,44,0,0,0,0,0,0,13,13,0,0,0,0
Gm47854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm8959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arhgap20,57,57,0,0,0,0,0,9,0,0,17,32,0,0,0,0,0,0
Arhgap20os,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4933407I05Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,0
Fdx1,210,226,1598,1625,2043,2066,199,198,175,181,36,36,2271,2273,118,119,21,20
Gm6981,0,0,0,0,5,4,0,0,0,0,0,0,10,11,0,0,0,0
Rdx,964,959,2586,2574,2222,2210,1068,1065,794,792,819,814,3379,3363,542,540,633,640
Gm27686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zc3h12c,0,0,33,33,46,44,0,0,0,0,54,34,34,34,0,0,0,0
Mir6244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm33125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI593442,46,45,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,42,42
Gm22242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ddx10,0,0,123,123,94,93,0,0,0,0,0,0,95,86,0,0,0,0
Gm47986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930510E17Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exph5,17,17,33,34,57,58,0,0,27,10,48,48,15,14,0,0,0,0
Poglut3,22,22,128,108,155,167,24,24,0,0,28,23,108,111,10,11,32,32
Mir130c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930550C14Rik,0,0,0,0,6,6,0,0,0,0,34,34,1,1,0,0,0,0
Atm,0,0,118,117,77,76,12,0,0,0,0,0,24,26,0,0,0,0
Npat,72,73,105,112,118,121,0,0,0,0,0,0,46,46,29,29,0,0
Acat1,1073,1073,3188,3173,3617,3621,1022,1026,111,110,216,197,4079,4059,379,378,402,392
Cul5,133,133,305,313,245,251,28,26,52,36,90,90,206,204,14,13,33,32
Gm22304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm16124,0,0,19,26,32,32,0,0,0,0,0,0,22,25,0,0,0,0
Rab39,0,0,0,0,11,11,0,0,37,37,0,0,16,16,0,0,0,0
Rps6-ps3,0,1,15,18,13,14,0,0,0,0,42,0,12,13,13,8,0,1
Gm48292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slc35f2,0,0,31,31,12,12,0,0,0,0,0,0,2,2,0,0,0,0
Sln,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm16380,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0
Elmod1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0
Tnfaip8l3,0,0,76,75,79,77,0,0,0,0,0,0,48,47,0,0,0,0
Gm48346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyp19a1,0,0,0,0,0,0,0,0,0,0,43,42,0,0,0,0,0,0
Gldnos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gldn,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dmxl2,42,42,495,494,585,582,234,220,80,81,16,26,264,272,96,97,32,32
Sh2d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cib2,11,10,8,8,58,64,0,0,0,0,0,0,88,94,0,0,0,0
Idh3a,118,117,742,737,1004,994,306,286,0,0,0,0,735,731,47,47,68,67
Acsbg1,31,31,0,0,3,0,0,0,67,67,53,53,3,3,31,28,39,39
Gm7368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dnaja4,0,0,0,0,16,22,0,0,0,0,0,0,2,2,0,0,0,0
Mir5710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wdr61,57,57,444,447,429,445,0,0,0,0,0,0,584,590,33,33,0,0
Crabp1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rab7-ps1,17,0,8,0,2,10,0,0,1,0,0,0,0,1,0,0,17,35
Ireb2,93,63,1432,1427,1335,1333,235,225,76,76,244,211,1107,1109,206,203,89,91
Hykk,174,172,1628,1638,2025,2006,221,220,222,219,211,209,1668,1655,354,340,203,203
AY074887,59,43,6,0,25,24,43,44,60,27,34,36,0,0,0,4,7,7
Psma4,219,246,1700,1719,2164,2133,303,335,136,162,241,238,1869,1927,320,269,95,102
Chrna5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrna3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chrnb4,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47886,0,0,0,0,0,0,0,0,24,31,0,0,0,0,0,0,0,0
Gm47887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ube2q2,70,88,151,155,260,270,57,54,0,0,37,39,364,328,10,10,63,80
Fbxo22,21,3,675,746,621,611,58,57,0,0,0,0,360,360,15,23,0,16
Nrg4,0,0,277,260,400,395,0,0,56,56,0,0,114,116,68,68,23,0
Gm15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem266,0,0,10,10,33,33,44,43,0,0,0,0,4,4,21,21,0,0
Etfa,748,689,4570,4546,4228,4253,1483,1486,574,566,346,314,7979,7976,710,695,389,388
Gm5917,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Isl2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm17226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scaper,32,32,111,117,52,50,66,66,0,1,0,0,52,53,0,0,34,33
Gm23407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7435,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4930563M21Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rcn2,0,0,178,177,122,122,0,0,0,0,0,0,184,186,46,46,10,13
Pstpip1,0,0,30,32,76,75,0,0,0,0,0,0,20,23,29,29,0,6
Tspan3,69,69,72,70,45,45,0,0,74,75,13,13,111,111,0,0,47,47
Peak1,24,24,191,189,279,276,0,0,0,0,0,0,95,93,27,27,1,1
Gm24270,757,905,1205,1216,532,487,1458,1298,1020,816,762,728,566,522,1661,1523,579,450
Gm29322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peak1os,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm36940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hmg20a,0,0,643,645,676,667,56,56,0,0,0,0,276,270,144,144,0,0
AC159819.1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
Gm47175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47178,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm26868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lingo1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
Gm47235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odf3l1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cspg4,0,0,8,8,8,8,0,0,0,0,0,0,5,5,0,0,0,0
Gm47237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snx33,0,0,242,241,474,471,50,50,94,94,24,56,245,249,27,27,0,0
4930442G15Rik,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm19936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imp3,21,21,409,409,721,719,119,119,31,31,65,65,580,581,101,101,39,39
Snupn,0,0,95,103,51,50,57,45,0,0,35,19,78,78,0,0,0,12
Ptpn9,0,0,188,180,336,317,0,19,60,60,0,2,117,125,27,26,21,21
Gm10658,0,0,158,165,224,225,51,51,0,0,0,0,117,131,31,31,0,0
Sin3a,0,0,337,313,476,492,18,18,63,63,37,0,227,235,27,23,79,77
Man2c1os,0,0,11,22,3,10,0,0,0,0,0,0,13,13,0,0,0,0
Man2c1,62,62,934,921,1200,1185,54,54,44,42,0,0,505,496,146,161,115,102
Neil1,45,45,330,318,278,281,11,11,0,0,0,0,121,124,0,0,0,0
Commd4,58,58,732,732,685,681,213,213,34,33,0,0,449,455,62,62,130,130
1700041C23Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trcg1,0,0,6,6,0,0,94,94,0,0,0,0,0,0,0,0,0,0
1700017B05Rik,0,0,326,325,312,308,124,119,0,0,0,0,73,71,0,0,13,13
Gm18996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0
Ppcdc,178,176,1348,1350,1065,1053,222,205,108,107,97,97,614,607,126,127,83,82
Scamp5,56,56,217,216,255,254,22,22,0,0,0,0,137,140,0,0,50,50
D9Wsu149,0,0,0,4,5,8,0,11,0,0,0,0,22,25,0,0,0,0
Gm18103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6166,22,1,32,48,6,14,0,0,0,0,0,0,12,20,0,0,0,0
Rpp25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cox5a,53,77,506,414,526,542,97,114,63,87,43,21,334,345,91,103,0,0
Gm26631,35,35,12,17,68,53,10,0,0,0,0,0,15,14,0,0,13,13
Fam219b,0,0,199,208,189,196,27,27,0,0,0,0,126,126,17,17,0,0
Mpi,48,48,158,158,212,209,55,55,0,0,17,19,96,98,39,39,27,27
Scamp2,47,47,245,246,345,352,0,0,97,97,0,0,177,172,63,63,66,66
Ulk3,0,0,203,193,388,389,49,47,0,0,71,60,123,131,14,14,0,0
Cplx3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lman1l,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Csk,35,35,1233,1268,1476,1462,298,297,218,217,65,66,902,932,31,47,161,160
Cyp1a2,308,286,6044,5837,8970,8661,605,575,168,166,230,229,4550,4404,726,716,152,144
Cyp1a1,0,0,16,16,13,14,0,0,0,0,0,0,18,18,0,0,0,0
Edc3,111,110,191,179,220,225,157,164,0,0,33,33,168,174,0,0,0,0
Clk3,59,57,880,855,1161,1175,7,34,0,0,0,0,370,369,32,0,24,24
Gm17231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arid3b,0,0,29,28,116,115,0,0,0,0,0,0,26,26,0,0,39,39
Ubl7,0,0,576,564,629,633,126,127,20,20,121,120,500,502,29,29,90,89
Sema7a,24,24,11,11,0,0,0,0,0,0,0,0,4,4,0,0,0,0
Gm17322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyp11a1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Ccdc33,0,0,0,0,0,0,0,0,54,54,71,57,0,0,0,0,0,0
Gm16130,0,0,0,0,0,0,0,13,4,22,0,23,0,0,23,31,0,0
Stra6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm16131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Islr,0,0,100,98,30,30,0,0,0,0,0,0,74,74,0,0,20,20
Gm47174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Islr2,0,0,10,10,0,0,0,0,0,0,0,0,5,5,0,0,0,0
1600029O15Rik,0,0,0,0,0,0,40,42,0,0,0,0,0,0,0,0,0,0
Pml,42,59,397,411,480,481,49,32,106,105,0,0,185,184,83,84,18,18
Mir6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoml1,61,61,274,256,259,249,93,86,46,41,0,0,172,165,89,72,137,136
Loxl1,0,0,54,54,61,57,25,25,101,100,22,22,77,77,94,101,53,53
Tbc1d21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700072B07Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930461G14Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insyn1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,50,51
Cd276,0,0,41,41,50,52,37,37,0,0,60,60,37,37,0,0,0,0
Gm10657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nptn,19,19,494,492,512,518,87,110,167,167,67,67,776,757,78,77,104,104
Rec114,0,0,0,0,8,10,0,0,0,0,0,0,3,1,0,0,0,0
Gm20620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hcn4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neo1,0,0,209,209,235,238,24,24,59,59,0,0,141,135,16,16,50,50
Gm47271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7589,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gm33053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adpgk,83,82,535,513,661,631,57,57,0,0,0,0,260,249,28,28,0,0
Bbs4,0,1,73,73,54,56,43,43,0,0,0,0,57,56,21,21,0,0
Arih1,140,149,420,420,652,644,13,0,92,85,111,108,359,355,106,106,58,58
Rps11-ps1,59,79,197,264,165,194,36,1,49,53,0,1,288,260,28,7,36,35
Gm33180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hexa,68,68,695,677,599,596,94,94,37,37,81,81,851,839,140,139,137,149
Celf6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
Parp6,44,43,385,378,389,396,79,79,0,0,51,55,215,215,54,68,77,76
Pkm,71,96,247,254,230,242,173,160,178,181,65,67,244,257,79,122,143,141
Gm49759,0,0,14,6,9,9,0,0,0,0,0,0,6,6,0,0,0,0
Gramd2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Senp8,0,0,55,60,27,29,0,0,0,0,0,0,26,28,0,0,0,0
Myo9a,62,61,170,168,335,327,0,0,0,0,50,50,110,115,44,43,37,37
Gm7613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm20275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nr2e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm15507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thsd4,0,0,27,27,20,20,0,0,0,0,42,42,23,23,0,0,0,0
Gm23668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010001M07Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Gm22099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9230112J17Rik,0,0,7,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
Gm49334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm17853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrrc49,0,0,8,8,2,2,27,53,0,0,0,0,1,1,0,0,0,14
Larp6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,13,13
1700036A12Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uaca,0,0,107,105,133,131,0,0,0,0,31,31,57,57,34,35,49,49
Gm9869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
Gm47923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
